step,timestamp,target[0],actual[0],error[0],P[0],I[0],D[0],integral[0],output[0],target[1],actual[1],error[1],P[1],I[1],D[1],integral[1],output[1]
1802,3.606,-0,0.000216444,-0.000216444,-0.00216444,0,0.000511901,0.584245,-0.00165254,0,-3.13968,3.13968,31.3968,-0,-0.00823574,-0.30222,31.3885
1803,3.608,-0,0.00012243,-0.00012243,-0.0012243,0,0.00047007,0.584245,-0.000754231,0,-3.13832,3.13832,31.3832,-0,-0.00679725,-0.295942,31.3764
1804,3.61,-0,-9.97553e-06,9.97553e-06,9.97553e-05,0,0.000662028,0.584245,0.000761783,0,-3.13695,3.13695,31.3695,-0,-0.00682646,-0.289667,31.3627
1805,3.612,-0,-0.000130516,0.000130516,0.00130516,0,0.000602704,0.584245,0.00190787,0,-3.13608,3.13608,31.3608,-0,-0.00435428,-0.283394,31.3565
1806,3.614,-0,-0.000237464,0.000237464,0.00237464,0,0.000534739,0.584246,0.00290938,0,-3.13571,3.13571,31.3571,-0,-0.00188614,-0.277122,31.3552
1807,3.616,-0,-0.000329476,0.000329476,0.00329476,0,0.000460062,0.584246,0.00375483,0,-3.13582,3.13582,31.3582,-0,0.000577945,-0.27085,31.3588
1808,3.618,-0,-0.000399584,0.000399584,0.00399584,0,0.000350536,0.584247,0.00434637,0,-3.13615,3.13615,31.3615,-0,0.00164453,-0.264579,31.3631
1809,3.62,-0,-0.000445248,0.000445248,0.00445248,0,0.00022832,0.584248,0.0046808,0,-3.13669,3.13669,31.3669,-0,0.00271635,-0.258306,31.3696
1810,3.622,-0,-0.00046993,0.00046993,0.0046993,0,0.000123413,0.584249,0.00482272,0,-3.13737,3.13737,31.3737,-0,0.00336814,-0.252032,31.377
1811,3.624,-0,-0.00046226,0.00046226,0.0046226,0,-3.8352e-05,0.58425,0.00458425,0,-3.13826,3.13826,31.3826,-0,0.00444395,-0.245756,31.387
1812,3.626,-0,-0.00044896,0.00044896,0.0044896,0,-6.6498e-05,0.58425,0.0044231,0,-3.13907,3.13907,31.3907,-0,0.00407638,-0.239479,31.3948
1813,3.628,-0,-0.00038682,0.00038682,0.0038682,0,-0.000310699,0.584251,0.00355751,0,-3.1401,3.1401,31.401,-0,0.00514775,-0.233199,31.4062
1814,3.63,-0,-0.000323861,0.000323861,0.00323861,0,-0.000314796,0.584252,0.00292382,0,-3.14104,3.14104,31.4104,-0,0.00468135,-0.226918,31.415
1815,3.632,-0,-0.00014487,0.00014487,0.0014487,0,-0.000894957,0.584252,0.00055374,0,3.14107,-3.14107,-31.4107,-0,-31.4105,-0.226918,-62.8212
1816,3.634,-0,1.07488e-05,-1.07488e-05,-0.000107488,0,-0.000778093,0.584253,-0.00088558,0,3.14007,-3.14007,-31.4007,-0,0.00498426,-0.2332,-31.3957
1817,3.636,-0,0.000146081,-0.000146081,-0.00146081,0,-0.000676661,0.584252,-0.00213747,0,3.13936,-3.13936,-31.3936,-0,0.00357697,-0.239479,-31.39
1818,3.638,-0,0.000234442,-0.000234442,-0.00234442,0,-0.000441805,0.584252,-0.00278622,0,3.13856,-3.13856,-31.3856,-0,0.00400835,-0.245757,-31.3816
1819,3.64,-0,0.000334359,-0.000334359,-0.00334359,0,-0.000499584,0.584251,-0.00384317,0,3.13824,-3.13824,-31.3824,-0,0.00155963,-0.252034,-31.3809
1820,3.642,-0,0.00044465,-0.00044465,-0.0044465,0,-0.000551457,0.584251,-0.00499796,0,3.13842,-3.13842,-31.3842,-0,-0.000884471,-0.25831,-31.3851
1821,3.644,-0,0.000563599,-0.000563599,-0.00563599,0,-0.000594746,0.58425,-0.00623074,0,3.13909,-3.13909,-31.3909,-0,-0.00332274,-0.264588,-31.3942
1822,3.646,-0,0.000688115,-0.000688115,-0.00688115,0,-0.000622577,0.584248,-0.00750373,0,3.14024,-3.14024,-31.4024,-0,-0.00575232,-0.270867,-31.4081
1823,3.648,-0,0.000717862,-0.000717862,-0.00717862,0,-0.000148735,0.584247,-0.00732735,0,3.14144,-3.14144,-31.4144,-0,-0.00602029,-0.277149,-31.4204
1824,3.65,-0,0.00080088,-0.00080088,-0.0080088,0,-0.00041509,0.584246,-0.00842389,0,-3.14049,3.14049,31.4049,-0,31.4097,-0.27715,62.8146
1825,3.652,-0,0.000896468,-0.000896468,-0.00896468,0,-0.000477941,0.584244,-0.00944262,0,-3.13936,3.13936,31.3936,-0,-0.00565243,-0.27087,31.3879
1826,3.654,-0,0.000949792,-0.000949792,-0.00949792,0,-0.000266618,0.584242,-0.00976453,0,-3.13849,3.13849,31.3849,-0,-0.00436834,-0.264592,31.3805
1827,3.656,-0,0.000927287,-0.000927287,-0.00927287,0,0.00011252,0.58424,-0.00916035,0,-3.13752,3.13752,31.3752,-0,-0.00482159,-0.258316,31.3704
1828,3.658,-0,0.000906216,-0.000906216,-0.00906216,0,0.000105358,0.584238,-0.0089568,0,-3.13705,3.13705,31.3705,-0,-0.00238183,-0.252042,31.3681
1829,3.66,-0,0.000887949,-0.000887949,-0.00887949,0,9.13337e-05,0.584236,-0.00878816,0,-3.13706,3.13706,31.3706,-0,5.73761e-05,-0.245767,31.3706
1830,3.662,-0,0.000872804,-0.000872804,-0.00872804,0,7.57244e-05,0.584235,-0.00865232,0,-3.13756,3.13756,31.3756,-0,0.00249453,-0.239493,31.3781
1831,3.664,-0,0.000811537,-0.000811537,-0.00811537,0,0.000306337,0.584233,-0.00780903,0,-3.13825,3.13825,31.3825,-0,0.00345641,-0.233217,31.3859
1832,3.666,-0,0.000711156,-0.000711156,-0.00711156,0,0.000501903,0.584231,-0.00660966,0,-3.13907,3.13907,31.3907,-0,0.00412824,-0.22694,31.3949
1833,3.668,-0,0.000549893,-0.000549893,-0.00549893,0,0.000806317,0.58423,-0.00469261,0,-3.14009,3.14009,31.4009,-0,0.00507491,-0.220661,31.406
1834,3.67,-0,0.000428641,-0.000428641,-0.00428641,0,0.000606257,0.584229,-0.00368016,0,-3.14102,3.14102,31.4102,-0,0.00465365,-0.214379,31.4148
1835,3.672,-0,0.000220349,-0.000220349,-0.00220349,0,0.00104146,0.584229,-0.00116203,0,3.14111,-3.14111,-31.4111,-0,-31.4107,-0.21438,-62.8218
1836,3.674,-0,5.88353e-05,-5.88353e-05,-0.000588353,0,0.000807568,0.584228,0.000219215,0,3.14014,-3.14014,-31.4014,-0,0.00487208,-0.220661,-31.3965
1837,3.676,-0,-8.71334e-05,8.71334e-05,0.000871334,0,0.000729844,0.584228,0.00160118,0,3.13944,-3.13944,-31.3944,-0,0.0034966,-0.22694,-31.3909
1838,3.678,-0,-0.000247114,0.000247114,0.00247114,0,0.000799902,0.584229,0.00327104,0,3.13867,-3.13867,-31.3867,-0,0.00385402,-0.233218,-31.3828
1839,3.68,-0,-0.000374994,0.000374994,0.00374994,0,0.000639399,0.584229,0.00438934,0,3.13817,-3.13817,-31.3817,-0,0.00247953,-0.239495,-31.3792
1840,3.682,-0,-0.0004847,0.0004847,0.004847,0,0.000548532,0.58423,0.00539553,0,3.13816,-3.13816,-31.3816,-0,4.14238e-05,-0.245772,-31.3816
1841,3.684,-0,-0.000574201,0.000574201,0.00574201,0,0.000447503,0.584231,0.00618951,0,3.13864,-3.13864,-31.3864,-0,-0.00239528,-0.252048,-31.3888
1842,3.686,-0,-0.000640071,0.000640071,0.00640071,0,0.000329353,0.584232,0.00673007,0,3.13961,-3.13961,-31.3961,-0,-0.00483051,-0.258327,-31.4009
1843,3.688,-0,-0.000635511,0.000635511,0.00635511,0,-2.28041e-05,0.584234,0.0063323,0,3.14067,-3.14067,-31.4067,-0,-0.0053295,-0.264607,-31.4121
1844,3.69,-0,-0.000538594,0.000538594,0.00538594,0,-0.000484582,0.584235,0.00490136,0,-3.14135,3.14135,31.4135,-0,31.4101,-0.264606,62.8237
1845,3.692,-0,-0.000425563,0.000425563,0.00425563,0,-0.000565156,0.584236,0.00369047,0,-3.14032,3.14032,31.4032,-0,-0.00518713,-0.258325,31.398
1846,3.694,-0,-0.000296336,0.000296336,0.00296336,0,-0.000646136,0.584237,0.00231722,0,-3.13954,3.13954,31.3954,-0,-0.00387744,-0.252045,31.3915
1847,3.696,-0,-0.000153498,0.000153498,0.00153498,0,-0.00071419,0.584237,0.000820791,0,-3.1387,3.1387,31.387,-0,-0.00419896,-0.245767,31.3828
1848,3.698,-0,6.39527e-06,-6.39527e-06,-6.39527e-05,0,-0.000799466,0.584237,-0.000863419,0,-3.13835,3.13835,31.3835,-0,-0.00174822,-0.239489,31.3818
1849,3.7,-0,0.000179945,-0.000179945,-0.00179945,0,-0.000867749,0.584237,-0.0026672,0,-3.13849,3.13849,31.3849,-0,0.000700318,-0.233213,31.3856
1850,3.702,-0,0.000319219,-0.000319219,-0.00319219,0,-0.000696372,0.584236,-0.00388857,0,-3.13885,3.13885,31.3885,-0,0.00181342,-0.226935,31.3904
1851,3.704,-0,0.000413682,-0.000413682,-0.00413682,0,-0.000472312,0.584236,-0.00460913,0,-3.13944,3.13944,31.3944,-0,0.002914,-0.220657,31.3973
1852,3.706,-0,0.000458266,-0.000458266,-0.00458266,0,-0.000222923,0.584235,-0.00480559,0,-3.14017,3.14017,31.4017,-0,0.00368638,-0.214377,31.4054
1853,3.708,-0,0.00042051,-0.00042051,-0.0042051,0,0.000188782,0.584234,-0.00401632,0,-3.14111,3.14111,31.4111,-0,0.00466789,-0.208096,31.4157
1854,3.71,-0,0.000407633,-0.000407633,-0.00407633,0,6.43874e-05,0.584233,-0.00401194,0,3.14119,-3.14119,-31.4119,-0,-31.4115,-0.208096,-62.8235
1855,3.712,-0,0.000320043,-0.000320043,-0.00320043,0,0.000437949,0.584232,-0.00276248,0,3.1401,-3.1401,-31.401,-0,0.00547019,-0.214377,-31.3955
1856,3.714,-0,0.000237348,-0.000237348,-0.00237348,0,0.000413475,0.584232,-0.00196,0,3.1395,-3.1395,-31.395,-0,0.00301141,-0.220657,-31.392
1857,3.716,-0,9.05232e-05,-9.05232e-05,-0.000905232,0,0.000734123,0.584232,-0.000171109,0,3.13881,-3.13881,-31.3881,-0,0.00344869,-0.226935,-31.3846
1858,3.718,-0,-4.21788e-05,4.21788e-05,0.000421788,0,0.00066351,0.584232,0.0010853,0,3.13861,-3.13861,-31.3861,-0,0.000987148,-0.233213,-31.3851
1859,3.72,-0,-0.000158123,0.000158123,0.00158123,0,0.000579719,0.584232,0.00216095,0,3.13891,-3.13891,-31.3891,-0,-0.00147146,-0.23949,-31.3905
1860,3.722,-0,-0.000254638,0.000254638,0.00254638,0,0.000482578,0.584232,0.00302896,0,3.13969,-3.13969,-31.3969,-0,-0.0039269,-0.245769,-31.4008
1861,3.724,-0,-0.00032699,0.00032699,0.0032699,0,0.000361761,0.584233,0.00363167,0,3.14097,-3.14097,-31.4097,-0,-0.00637989,-0.25205,-31.416
1862,3.726,-0,-0.000281887,0.000281887,0.00281887,0,-0.00022552,0.584233,0.00259335,0,-3.14086,3.14086,31.4086,-0,31.4091,-0.25205,62.8177
1863,3.728,-0,-0.000145164,0.000145164,0.00145164,0,-0.000683614,0.584234,0.000768025,0,-3.13951,3.13951,31.3951,-0,-0.00673089,-0.245769,31.3884
1864,3.73,-0,-2.1612e-05,2.1612e-05,0.00021612,0,-0.000617759,0.584234,-0.000401639,0,-3.13844,3.13844,31.3844,-0,-0.0053636,-0.239491,31.379
1865,3.732,-0,7.71538e-05,-7.71538e-05,-0.000771538,0,-0.000493829,0.584234,-0.00126537,0,-3.13735,3.13735,31.3735,-0,-0.00542923,-0.233216,31.3681
1866,3.734,-0,0.000161785,-0.000161785,-0.00161785,0,-0.000423155,0.584234,-0.002041,0,-3.13654,3.13654,31.3654,-0,-0.00405218,-0.226942,31.3614
1867,3.736,-0,0.000257748,-0.000257748,-0.00257748,0,-0.000479816,0.584233,-0.0030573,0,-3.13622,3.13622,31.3622,-0,-0.00159848,-0.220669,31.3606
1868,3.738,-0,0.000333277,-0.000333277,-0.00333277,0,-0.000377645,0.584233,-0.00371041,0,-3.13615,3.13615,31.3615,-0,-0.000377039,-0.214397,31.3611
1869,3.74,-0,0.000386974,-0.000386974,-0.00386974,0,-0.000268486,0.584232,-0.00413823,0,-3.13632,3.13632,31.3632,-0,0.000834184,-0.208124,31.364
1870,3.742,-0,0.00042283,-0.00042283,-0.0042283,0,-0.000179278,0.584231,-0.00440758,0,-3.13664,3.13664,31.3664,-0,0.00164299,-0.201851,31.3681
1871,3.744,-0,0.000433066,-0.000433066,-0.00433066,0,-5.11799e-05,0.58423,-0.00438184,0,-3.13721,3.13721,31.3721,-0,0.00283672,-0.195577,31.375
1872,3.746,-0,0.000441306,-0.000441306,-0.00441306,0,-4.12022e-05,0.584229,-0.00445426,0,-3.1377,3.1377,31.377,-0,0.00242249,-0.189302,31.3794
1873,3.748,-0,0.000418634,-0.000418634,-0.00418634,0,0.000113358,0.584228,-0.00407299,0,-3.13842,3.13842,31.3842,-0,0.00361051,-0.183026,31.3878
1874,3.75,-0,0.000393378,-0.000393378,-0.00393378,0,0.000126282,0.584228,-0.0038075,0,-3.13896,3.13896,31.3896,-0,0.00272987,-0.176749,31.3924
1875,3.752,-0,0.000330689,-0.000330689,-0.00330689,0,0.000313447,0.584227,-0.00299344,0,-3.13975,3.13975,31.3975,-0,0.00392655,-0.17047,31.4014
1876,3.754,-0,0.000261484,-0.000261484,-0.00261484,0,0.000346022,0.584226,-0.00226882,0,-3.14033,3.14033,31.4033,-0,0.00289225,-0.16419,31.4062
1877,3.756,-0,0.000144473,-0.000144473,-0.00144473,0,0.000585056,0.584226,-0.000859676,0,-3.14114,3.14114,31.4114,-0,0.00408295,-0.157909,31.4155
1878,3.758,-0,1.75656e-05,-1.75656e-05,-0.000175656,0,0.000634538,0.584226,0.000458882,0,3.14146,-3.14146,-31.4146,-0,-31.413,-0.157909,-62.8276
1879,3.76,-0,-0.000169491,0.000169491,0.00169491,0,0.000935284,0.584226,0.0026302,0,3.14076,-3.14076,-31.4076,-0,0.00350123,-0.164191,-31.4041
1880,3.762,-0,-0.000330308,0.000330308,0.00330308,0,0.000804085,0.584226,0.00410717,0,3.14055,-3.14055,-31.4055,-0,0.00105817,-0.170472,-31.4044
1881,3.764,-0,-0.000421526,0.000421526,0.00421526,0,0.000456089,0.584227,0.00467135,0,3.1402,-3.1402,-31.402,-0,0.00174364,-0.176753,-31.4002
1882,3.766,-0,-0.000513024,0.000513024,0.00513024,0,0.000457489,0.584228,0.00558773,0,3.14031,-3.14031,-31.4031,-0,-0.000588917,-0.183034,-31.4037
1883,3.768,-0,-0.000604029,0.000604029,0.00604029,0,0.000455025,0.584229,0.00649531,0,3.1409,-3.1409,-31.409,-0,-0.00292163,-0.189315,-31.4119
1884,3.77,-0,-0.000693603,0.000693603,0.00693603,0,0.000447872,0.584231,0.0073839,0,-3.14124,3.14124,31.4124,-0,31.4107,-0.189315,62.823
1885,3.772,-0,-0.000780644,0.000780644,0.00780644,0,0.000435206,0.584232,0.00824165,0,-3.13972,3.13972,31.3972,-0,-0.00758754,-0.183034,31.3896
1886,3.774,-0,-0.000819997,0.000819997,0.00819997,0,0.000196763,0.584234,0.00839673,0,-3.13872,3.13872,31.3872,-0,-0.00498424,-0.176755,31.3822
1887,3.776,-0,-0.000776688,0.000776688,0.00776688,0,-0.000216545,0.584235,0.00755033,0,-3.13775,3.13775,31.3775,-0,-0.00485762,-0.170479,31.3726
1888,3.778,-0,-0.000703801,0.000703801,0.00703801,0,-0.000364435,0.584237,0.00667357,0,-3.13727,3.13727,31.3727,-0,-0.00239594,-0.164204,31.3703
1889,3.78,-0,-0.00061857,0.00061857,0.0061857,0,-0.000426151,0.584238,0.00575955,0,-3.13702,3.13702,31.3702,-0,-0.00125119,-0.157929,31.3689
1890,3.782,-0,-0.000528485,0.000528485,0.00528485,0,-0.000450429,0.584239,0.00483442,0,-3.13695,3.13695,31.3695,-0,-0.000355134,-0.151655,31.3691
1891,3.784,-0,-0.000435644,0.000435644,0.00435644,0,-0.000464201,0.58424,0.00389224,0,-3.13703,3.13703,31.3703,-0,0.000387019,-0.145381,31.3707
1892,3.786,-0,-0.000356343,0.000356343,0.00356343,0,-0.000396507,0.584241,0.00316692,0,-3.13716,3.13716,31.3716,-0,0.000673021,-0.139107,31.3723
1893,3.788,-0,-0.000256456,0.000256456,0.00256456,0,-0.000499437,0.584242,0.00206512,0,-3.13742,3.13742,31.3742,-0,0.00129221,-0.132833,31.3755
1894,3.79,-0,-0.00034706,0.00034706,0.0034706,0,0.000453022,0.584242,0.00392362,0,-3.13758,3.13758,31.3758,-0,0.000793064,-0.126558,31.3766
1895,3.792,-0,-0.000319058,0.000319058,0.00319058,0,-0.000140009,0.584243,0.00305057,0,-3.13779,3.13779,31.3779,-0,0.00104124,-0.120282,31.3789
1896,3.794,-0,-0.000493235,0.000493235,0.00493235,0,0.000870883,0.584244,0.00580323,0,-3.13789,3.13789,31.3789,-0,0.000533364,-0.114007,31.3795
1897,3.796,-0,-0.000536149,0.000536149,0.00536149,0,0.00021457,0.584245,0.00557606,0,-3.13806,3.13806,31.3806,-0,0.000860347,-0.107731,31.3815
1898,3.798,-0,-0.000793558,0.000793558,0.00793558,0,0.00128704,0.584246,0.00922262,0,-3.13814,3.13814,31.3814,-0,0.000396798,-0.101454,31.3818
1899,3.8,-0,-0.000908719,0.000908719,0.00908719,0,0.000575806,0.584248,0.009663,0,-3.13832,3.13832,31.3832,-0,0.000861576,-0.095178,31.384
1900,3.802,-0,-0.00124639,0.00124639,0.0124639,0,0.00168838,0.58425,0.0141523,0,-3.13842,3.13842,31.3842,-0,0.000501547,-0.0889012,31.3847
1901,3.804,-0,-0.00142627,0.00142627,0.0142627,0,0.000899389,0.584253,0.0151621,0,-3.13864,3.13864,31.3864,-0,0.00113901,-0.0826242,31.3876
1902,3.806,-0,-0.00182237,0.00182237,0.0182237,0,0.0019805,0.584256,0.0202042,0,-3.13883,3.13883,31.3883,-0,0.000934835,-0.0763467,31.3893
1903,3.808,-0,-0.00202932,0.00202932,0.0202932,0,0.00103474,0.58426,0.0213279,0,-3.13918,3.13918,31.3918,-0,0.00172192,-0.0700687,31.3935
1904,3.81,-0,-0.00241136,0.00241136,0.0241136,0,0.00191021,0.584264,0.0260238,0,-3.13948,3.13948,31.3948,-0,0.00153422,-0.06379,31.3964
1905,3.812,-0,-0.00254717,0.00254717,0.0254717,0,0.000679067,0.584269,0.0261508,0,-3.13991,3.13991,31.3991,-0,0.00215836,-0.0575106,31.4013
1906,3.814,-0,-0.00280339,0.00280339,0.0280339,0,0.00128107,0.584274,0.029315,0,-3.14027,3.14027,31.4027,-0,0.00178483,-0.0512305,31.4045
1907,3.816,-0,-0.00264857,0.00264857,0.0264857,0,-0.000774076,0.58428,0.0257117,0,-3.14087,3.14087,31.4087,-0,0.00301469,-0.0449493,31.4118
1908,3.818,-0,-0.00259742,0.00259742,0.0259742,0,-0.000255745,0.584285,0.0257185,0,-3.14132,3.14132,31.4132,-0,0.0022118,-0.0386671,31.4154
1909,3.82,-0,-0.00213057,0.00213057,0.0213057,0,-0.00233426,0.58429,0.0189715,0,3.14119,-3.14119,-31.4119,-0,-31.4125,-0.038667,-62.8244
1910,3.822,-0,-0.00180606,0.00180606,0.0180606,0,-0.00162258,0.584294,0.016438,0,3.14078,-3.14078,-31.4078,-0,0.00202223,-0.044949,-31.4058
1911,3.824,-0,-0.00140142,0.00140142,0.0140142,0,-0.00202317,0.584297,0.0119911,0,3.14082,-3.14082,-31.4082,-0,-0.000187557,-0.0512306,-31.4084
1912,3.826,-0,-0.000845639,0.000845639,0.00845639,0,-0.00277892,0.584299,0.00567747,0,3.14055,-3.14055,-31.4055,-0,0.00134575,-0.0575119,-31.4042
1913,3.828,-0,-0.000238334,0.000238334,0.00238334,0,-0.00303652,0.5843,-0.000653182,0,3.14076,-3.14076,-31.4076,-0,-0.00103325,-0.0637932,-31.4086
1914,3.83,-0,0.000394519,-0.000394519,-0.00394519,0,-0.00316427,0.5843,-0.00710946,0,3.14145,-3.14145,-31.4145,-0,-0.00346258,-0.0700754,-31.418
1915,3.832,-0,0.00103031,-0.00103031,-0.0103031,0,-0.00317894,0.584299,-0.013482,0,-3.14097,3.14097,31.4097,-0,31.4121,-0.0700759,62.8219
1916,3.834,-0,0.00139065,-0.00139065,-0.0139065,0,-0.00180171,0.584296,-0.0157082,0,-3.13993,3.13993,31.3993,-0,-0.00522561,-0.063795,31.3941
1917,3.836,-0,0.00172243,-0.00172243,-0.0172243,0,-0.0016589,0.584293,-0.0188832,0,-3.13938,3.13938,31.3938,-0,-0.00276351,-0.0575157,31.391
1918,3.838,-0,0.0019461,-0.0019461,-0.019461,0,-0.00111839,0.584289,-0.0205794,0,-3.13868,3.13868,31.3868,-0,-0.00346737,-0.0512376,31.3834
1919,3.84,-0,0.00215448,-0.00215448,-0.0215448,0,-0.00104189,0.584285,-0.0225867,0,-3.13848,3.13848,31.3848,-0,-0.00103575,-0.0449605,31.3837
1920,3.842,-0,0.00230154,-0.00230154,-0.0230154,0,-0.000735272,0.584281,-0.0237507,0,-3.13841,3.13841,31.3841,-0,-0.000316328,-0.0386836,31.3838
1921,3.844,-0,0.00241247,-0.00241247,-0.0241247,0,-0.000554652,0.584276,-0.0246793,0,-3.13844,3.13844,31.3844,-0,0.000116609,-0.0324067,31.3845
1922,3.846,-0,0.00242972,-0.00242972,-0.0242972,0,-8.62555e-05,0.584271,-0.0243835,0,-3.13858,3.13858,31.3858,-0,0.000729523,-0.0261297,31.3866
1923,3.848,-0,0.00261479,-0.00261479,-0.0261479,0,-0.00092533,0.584266,-0.0270732,0,-3.13875,3.13875,31.3875,-0,0.000851726,-0.0198524,31.3884
1924,3.85,-0,0.00261637,-0.00261637,-0.0261637,0,-7.91907e-06,0.584261,-0.0261716,0,-3.13906,3.13906,31.3906,-0,0.00153232,-0.0135746,31.3921
1925,3.852,-0,0.00275776,-0.00275776,-0.0275776,0,-0.000706974,0.584256,-0.0282846,0,-3.13932,3.13932,31.3932,-0,0.00131612,-0.0072962,31.3945
1926,3.854,-0,0.00268425,-0.00268425,-0.0268425,0,0.000367564,0.58425,-0.026475,0,-3.13971,3.13971,31.3971,-0,0.00191988,-0.00101717,31.399
1927,3.856,-0,0.00273972,-0.00273972,-0.0273972,0,-0.000277324,0.584245,-0.0276745,0,-3.14002,3.14002,31.4002,0,0.00159124,0.00526256,31.4018
1928,3.858,-0,0.00255564,-0.00255564,-0.0255564,0,0.000920379,0.58424,-0.024636,0,-3.14044,3.14044,31.4044,0,0.00205343,0.011543,31.4064
1929,3.86,-0,0.00248996,-0.00248996,-0.0248996,0,0.000328384,0.584235,-0.0245713,0,-3.14075,3.14075,31.4075,0,0.00157784,0.0178242,31.4091
1930,3.862,-0,0.00217614,-0.00217614,-0.0217614,0,0.00156911,0.58423,-0.0201923,0,-3.14112,3.14112,31.4112,0,0.00184717,0.0241061,31.413
1931,3.864,-0,0.00199882,-0.00199882,-0.0199882,0,0.000886599,0.584226,-0.0191016,0,-3.14137,3.14137,31.4137,0,0.00124616,0.0303886,31.4149
1932,3.866,-0,0.00139559,-0.00139559,-0.0139559,0,0.00301616,0.584222,-0.0109397,0,3.14135,-3.14135,-31.4135,0,-31.4136,0.0303886,-62.8271
1933,3.868,-0,0.00093003,-0.00093003,-0.0093003,0,0.0023278,0.58422,-0.0069725,0,3.14111,-3.14111,-31.4111,0,0.00120554,0.0241061,-31.4099
1934,3.87,-0,0.000445868,-0.000445868,-0.00445868,0,0.00242081,0.584219,-0.00203787,0,3.14133,-3.14133,-31.4133,0,-0.00112728,0.0178237,-31.4145
1935,3.872,-0,2.06251e-05,-2.06251e-05,-0.000206251,0,0.00212621,0.584218,0.00191996,0,3.14131,-3.14131,-31.4131,0,9.49574e-05,0.011541,-31.413
1936,3.874,-0,-0.000365742,0.000365742,0.00365742,0,0.00193184,0.584218,0.00558926,0,3.14154,-3.14154,-31.4154,0,-0.00114132,0.00525819,-31.4166
1937,3.876,-0,-0.00079189,0.00079189,0.0079189,0,0.00213074,0.58422,0.0100496,0,-3.14124,3.14124,31.4124,0,31.4139,0.00525788,62.8263
1938,3.878,-0,-0.00102883,0.00102883,0.0102883,0,0.00118472,0.584221,0.0114731,0,-3.14053,3.14053,31.4053,0,-0.00354753,0.0115397,31.4017
1939,3.88,-0,-0.00119788,0.00119788,0.0119788,0,0.000845253,0.584224,0.0128241,0,-3.14029,3.14029,31.4029,0,-0.00118795,0.0178205,31.4017
1940,3.882,-0,-0.00119781,0.00119781,0.0119781,0,-3.91359e-07,0.584226,0.0119777,0,-3.13986,3.13986,31.3986,0,-0.00217712,0.0241006,31.3964
1941,3.884,-0,-0.00114316,0.00114316,0.0114316,0,-0.000273246,0.584228,0.0111583,0,-3.1399,3.1399,31.399,0,0.000226711,0.0303804,31.3992
1942,3.886,-0,-0.00115536,0.00115536,0.0115536,0,6.10144e-05,0.584231,0.0116146,0,-3.14036,3.14036,31.4036,0,0.00228234,0.0366606,31.4059
1943,3.888,-0,-0.000996578,0.000996578,0.00996578,0,-0.000793908,0.584233,0.00917187,0,-3.14105,3.14105,31.4105,0,0.00343929,0.042942,31.4139
1944,3.89,-0,-0.001052,0.001052,0.01052,0,0.0002771,0.584235,0.0107971,0,3.14142,-3.14142,-31.4142,0,-31.4123,0.0429417,-62.8265
1945,3.892,-0,-0.000942236,0.000942236,0.00942236,0,-0.000548807,0.584237,0.00887355,0,3.14082,-3.14082,-31.4082,0,0.00297296,0.0366594,-31.4052
1946,3.894,-0,-0.000834993,0.000834993,0.00834993,0,-0.000536216,0.584239,0.00781371,0,3.14039,-3.14039,-31.4039,0,0.00217208,0.0303782,-31.4017
1947,3.896,-0,-0.00064489,0.00064489,0.0064489,0,-0.000950515,0.58424,0.00549838,0,3.13979,-3.13979,-31.3979,0,0.00299217,0.024098,-31.3949
1948,3.898,-0,-0.000433993,0.000433993,0.00433993,0,-0.00105449,0.584241,0.00328544,0,3.13943,-3.13943,-31.3943,0,0.00179417,0.0178188,-31.3925
1949,3.9,-0,-0.000216894,0.000216894,0.00216894,0,-0.00108549,0.584242,0.00108345,0,3.13932,-3.13932,-31.3932,0,0.000553022,0.0115401,-31.3926
1950,3.902,-0,-8.5742e-06,8.5742e-06,8.5742e-05,0,-0.0010416,0.584242,-0.000955859,0,3.13946,-3.13946,-31.3946,0,-0.000697501,0.00526129,-31.3953
1951,3.904,-0,0.000174071,-0.000174071,-0.00174071,0,-0.000913224,0.584242,-0.00265393,0,3.13985,-3.13985,-31.3985,-0,-0.00193878,-0.00101801,-31.4004
1952,3.906,-0,0.000304522,-0.000304522,-0.00304522,0,-0.000652256,0.584241,-0.00369747,0,3.14045,-3.14045,-31.4045,-0,-0.00301724,-0.00729831,-31.4075
1953,3.908,-0,0.000378463,-0.000378463,-0.00378463,0,-0.000369704,0.584241,-0.00415433,0,3.14123,-3.14123,-31.4123,-0,-0.00390607,-0.01358,-31.4162
1954,3.91,-0,0.000224639,-0.000224639,-0.00224639,0,0.000769118,0.58424,-0.00147727,0,-3.14107,3.14107,31.4107,-0,31.4115,-0.0135802,62.8222
1955,3.912,-0,0.000323337,-0.000323337,-0.00323337,0,-0.000493489,0.58424,-0.00372686,0,-3.14024,3.14024,31.4024,-0,-0.00414043,-0.00729883,31.3983
1956,3.914,-0,0.000427005,-0.000427005,-0.00427005,0,-0.000518341,0.584239,-0.00478839,0,-3.1399,3.1399,31.399,-0,-0.00170196,-0.00101869,31.3973
1957,3.916,-0,0.000431377,-0.000431377,-0.00431377,0,-2.18608e-05,0.584238,-0.00433563,0,-3.13943,3.13943,31.3943,0,-0.00235772,0.00526065,31.392
