step,timestamp,target[0],actual[0],error[0],P[0],I[0],D[0],integral[0],output[0],target[1],actual[1],error[1],P[1],I[1],D[1],integral[1],output[1]
737,1.476,0,-0.454863,0.454863,0,0,-0,0.13099,0,0,-0.548207,0.548207,0,0,0,0.170451,0
738,1.478,0,-0.452791,0.452791,0,0,-0,0.131897,0,0,-0.548874,0.548874,0,0,0,0.171549,0
739,1.48,0,-0.450709,0.450709,0,0,-0,0.132801,0,0,-0.549553,0.549553,0,0,0,0.172647,0
740,1.482,0,-0.448611,0.448611,0,0,-0,0.1337,0,0,-0.550233,0.550233,0,0,0,0.173747,0
741,1.484,0,-0.446503,0.446503,0,0,-0,0.134595,0,0,-0.550924,0.550924,0,0,0,0.174848,0
742,1.486,0,-0.44438,0.44438,0,0,-0,0.135486,0,0,-0.551616,0.551616,0,0,0,0.17595,0
743,1.488,0,-0.442247,0.442247,0,0,-0,0.136373,0,0,-0.552319,0.552319,0,0,0,0.177054,0
744,1.49,0,-0.4401,0.4401,0,0,-0,0.137255,0,0,-0.553023,0.553023,0,0,0,0.17816,0
745,1.492,0,-0.437943,0.437943,0,0,-0,0.138133,0,0,-0.553738,0.553738,0,0,0,0.179267,0
746,1.494,0,-0.435772,0.435772,0,0,-0,0.139007,0,0,-0.554453,0.554453,0,0,0,0.180375,0
747,1.496,0,-0.433592,0.433592,0,0,-0,0.139876,0,0,-0.555179,0.555179,0,0,0,0.181484,0
748,1.498,0,-0.431399,0.431399,0,0,-0,0.140741,0,0,-0.555905,0.555905,0,0,0,0.182595,0
749,1.5,0,-0.429196,0.429196,0,0,-0,0.141602,0,0,-0.556642,0.556642,0,0,0,0.183708,0
750,1.502,0,-0.426982,0.426982,0,0,-0,0.142458,0,0,-0.557379,0.557379,0,0,0,0.184822,0
751,1.504,0,-0.414212,0.414212,0,0,-0,0.143299,0,0,-0.573865,0.573865,0,0,0,0.185953,0
752,1.506,0,-0.405798,0.405798,0,0,-0,0.144119,0,0,-0.545675,0.545675,0,0,-0,0.187073,0
753,1.508,0,-0.401038,0.401038,0,0,-0,0.144926,0,0,-0.566614,0.566614,0,0,0,0.188185,0
754,1.51,0,-0.397428,0.397428,0,0,-0,0.145724,0,0,-0.541629,0.541629,0,0,-0,0.189293,0
755,1.512,0,-0.39636,0.39636,0,0,-0,0.146518,0,0,-0.564327,0.564327,0,0,0,0.190399,0
756,1.514,0,-0.39421,0.39421,0,0,-0,0.147309,0,0,-0.541266,0.541266,0,0,-0,0.191505,0
757,1.516,0,-0.393893,0.393893,0,0,-0,0.148097,0,0,-0.564676,0.564676,0,0,0,0.192611,0
758,1.518,0,-0.391489,0.391489,0,0,-0,0.148882,0,0,-0.542228,0.542228,0,0,-0,0.193718,0
759,1.52,0,-0.388098,0.388098,0,0,-0,0.149662,0,0,-0.543326,0.543326,0,0,0,0.194803,0
760,1.522,0,-0.384691,0.384691,0,0,-0,0.150435,0,0,-0.544422,0.544422,0,0,0,0.195891,0
761,1.524,0,-0.381272,0.381272,0,0,-0,0.151201,0,0,-0.545531,0.545531,0,0,0,0.196981,0
762,1.526,0,-0.377838,0.377838,0,0,-0,0.15196,0,0,-0.546639,0.546639,0,0,0,0.198073,0
763,1.528,0,-0.374394,0.374394,0,0,-0,0.152712,0,0,-0.547759,0.547759,0,0,0,0.199168,0
764,1.53,0,-0.370935,0.370935,0,0,-0,0.153457,0,0,-0.548876,0.548876,0,0,0,0.200264,0
765,1.532,0,-0.367467,0.367467,0,0,-0,0.154196,0,0,-0.550006,0.550006,0,0,0,0.201363,0
766,1.534,0,-0.363987,0.363987,0,0,-0,0.154927,0,0,-0.551134,0.551134,0,0,0,0.202464,0
767,1.536,0,-0.354429,0.354429,0,0,-0,0.155646,0,0,-0.575625,0.575625,0,0,0,0.203591,0
768,1.538,0,-0.344382,0.344382,0,0,-0,0.156344,0,0,-0.558029,0.558029,0,0,-0,0.204725,0
769,1.54,0,-0.341059,0.341059,0,0,-0,0.15703,0,0,-0.582509,0.582509,0,0,0,0.205865,0
770,1.542,0,-0.336221,0.336221,0,0,-0,0.157707,0,0,-0.567707,0.567707,0,0,-0,0.207015,0
771,1.544,0,-0.33563,0.33563,0,0,-0,0.158379,0,0,-0.591394,0.591394,0,0,0,0.208174,0
772,1.546,0,-0.332099,0.332099,0,0,-0,0.159047,0,0,-0.579146,0.579146,0,0,-0,0.209345,0
773,1.548,0,-0.332107,0.332107,0,0,0,0.159711,0,0,-0.602715,0.602715,0,0,0,0.210527,0
774,1.55,0,-0.328418,0.328418,0,0,-0,0.160371,0,0,-0.594974,0.594974,0,0,-0,0.211725,0
775,1.552,0,-0.361069,0.361069,0,0,0,0.161061,0,0,-0.631883,0.631883,0,0,0,0.212951,0
776,1.554,0,-0.419353,0.419353,0,0,0,0.161841,0,0,-0.614028,0.614028,0,0,-0,0.214197,0
777,1.556,0,-0.450743,0.450743,0,0,0,0.162711,0,0,-0.609043,0.609043,0,0,-0,0.21542,0
778,1.558,0,-0.488699,0.488699,0,0,0,0.163651,0,0,-0.58385,0.58385,0,0,-0,0.216613,0
779,1.56,0,-0.507689,0.507689,0,0,0,0.164647,0,0,-0.563915,0.563915,0,0,-0,0.217761,0
780,1.562,0,-0.538032,0.538032,0,0,0,0.165693,0,0,-0.537287,0.537287,0,0,-0,0.218862,0
781,1.564,0,-0.587016,0.587016,0,0,0,0.166818,0,0,-0.490695,0.490695,0,0,-0,0.21989,0
782,1.566,0,-0.628257,0.628257,0,0,0,0.168033,0,0,-0.436008,0.436008,0,0,-0,0.220817,0
783,1.568,0,-0.664457,0.664457,0,0,0,0.169326,0,0,-0.401665,0.401665,0,0,-0,0.221655,0
784,1.57,0,-0.696109,0.696109,0,0,0,0.170687,0,0,-0.371476,0.371476,0,0,-0,0.222428,0
785,1.572,0,-0.721876,0.721876,0,0,0,0.172105,0,0,-0.348896,0.348896,0,0,-0,0.223148,0
786,1.574,0,-0.73561,0.73561,0,0,0,0.173562,0,0,-0.347267,0.347267,0,0,-0,0.223844,0
787,1.576,0,-0.729524,0.729524,0,0,-0,0.175027,0,0,-0.301902,0.301902,0,0,-0,0.224493,0
788,1.578,0,-0.7397,0.7397,0,0,0,0.176496,0,0,-0.315498,0.315498,0,0,0,0.225111,0
789,1.58,0,-0.762555,0.762555,0,0,0,0.177999,0,0,-0.328664,0.328664,0,0,0,0.225755,0
790,1.582,0,-0.792826,0.792826,0,0,0,0.179554,0,0,-0.339047,0.339047,0,0,0,0.226423,0
791,1.584,0,-0.815095,0.815095,0,0,0,0.181162,0,0,-0.364995,0.364995,0,0,0,0.227127,0
792,1.586,0,-0.843303,0.843303,0,0,0,0.18282,0,0,-0.388185,0.388185,0,0,0,0.22788,0
793,1.588,0,-0.86698,0.86698,0,0,0,0.184531,0,0,-0.413556,0.413556,0,0,0,0.228682,0
794,1.59,0,-0.896438,0.896438,0,0,0,0.186294,0,0,-0.434358,0.434358,0,0,0,0.22953,0
795,1.592,0,-0.922726,0.922726,0,0,0,0.188113,0,0,-0.45554,0.45554,0,0,0,0.230419,0
796,1.594,0,-0.95352,0.95352,0,0,0,0.189989,0,0,-0.475544,0.475544,0,0,0,0.231351,0
797,1.596,0,-0.981296,0.981296,0,0,0,0.191924,0,0,-0.496697,0.496697,0,0,0,0.232323,0
798,1.598,0,-0.981654,0.981654,0,0,0,0.193887,0,0,-0.508049,0.508049,0,0,0,0.233328,0
799,1.6,0,-0.982457,0.982457,0,0,0,0.195851,0,0,-0.513057,0.513057,0,0,0,0.234349,0
800,1.602,0,-0.982963,0.982963,0,0,0,0.197817,0,0,-0.52414,0.52414,0,0,0,0.235386,0
801,1.604,0,-0.983173,0.983173,0,0,0,0.199783,0,0,-0.521265,0.521265,0,0,-0,0.236431,0
802,1.606,0,-0.983825,0.983825,0,0,0,0.20175,0,0,-0.532515,0.532515,0,0,0,0.237485,0
803,1.608,0,-0.983998,0.983998,0,0,0,0.203718,0,0,-0.527449,0.527449,0,0,-0,0.238545,0
804,1.61,0,-0.98459,0.98459,0,0,0,0.205686,0,0,-0.538167,0.538167,0,0,0,0.239611,0
805,1.612,0,-0.984862,0.984862,0,0,0,0.207656,0,0,-0.533161,0.533161,0,0,-0,0.240682,0
806,1.614,0,-0.984526,0.984526,0,0,-0,0.209625,0,0,-0.54107,0.54107,0,0,0,0.241756,0
807,1.616,0,-0.985037,0.985037,0,0,0,0.211595,0,0,-0.536529,0.536529,0,0,-0,0.242834,0
808,1.618,0,-0.983884,0.983884,0,0,-0,0.213564,0,0,-0.542304,0.542304,0,0,0,0.243913,0
809,1.62,0,-0.984462,0.984462,0,0,0,0.215532,0,0,-0.537634,0.537634,0,0,-0,0.244993,0
810,1.622,0,-0.983241,0.983241,0,0,-0,0.2175,0,0,-0.54345,0.54345,0,0,0,0.246074,0
811,1.624,0,-0.983879,0.983879,0,0,0,0.219467,0,0,-0.538602,0.538602,0,0,-0,0.247156,0
812,1.626,0,-0.982591,0.982591,0,0,-0,0.221433,0,0,-0.544459,0.544459,0,0,0,0.248239,0
813,1.628,0,-0.981046,0.981046,0,0,-0,0.223397,0,0,-0.533882,0.533882,0,0,-0,0.249317,0
814,1.63,0,-0.981859,0.981859,0,0,0,0.22536,0,0,-0.545059,0.545059,0,0,0,0.250396,0
815,1.632,0,-0.980315,0.980315,0,0,-0,0.227322,0,0,-0.534484,0.534484,0,0,-0,0.251476,0
816,1.634,0,-0.978761,0.978761,0,0,-0,0.229281,0,0,-0.523916,0.523916,0,0,-0,0.252534,0
817,1.636,0,-0.977181,0.977181,0,0,-0,0.231237,0,0,-0.513356,0.513356,0,0,-0,0.253571,0
818,1.638,0,-0.975561,0.975561,0,0,-0,0.23319,0,0,-0.502808,0.502808,0,0,-0,0.254587,0
819,1.64,0,-0.973887,0.973887,0,0,-0,0.235139,0,0,-0.492272,0.492272,0,0,-0,0.255582,0
820,1.642,0,-0.973155,0.973155,0,0,-0,0.237086,0,0,-0.483806,0.483806,0,0,-0,0.256559,0
821,1.644,0,-0.971369,0.971369,0,0,-0,0.239031,0,0,-0.473275,0.473275,0,0,-0,0.257516,0
822,1.646,0,-0.971872,0.971872,0,0,0,0.240974,0,0,-0.467927,0.467927,0,0,-0,0.258457,0
823,1.648,0,-0.969756,0.969756,0,0,-0,0.242916,0,0,-0.458367,0.458367,0,0,-0,0.259383,0
824,1.65,0,-0.970423,0.970423,0,0,0,0.244856,0,0,-0.452812,0.452812,0,0,-0,0.260294,0
825,1.652,0,-0.967048,0.967048,0,0,-0,0.246793,0,0,-0.448074,0.448074,0,0,-0,0.261195,0
826,1.654,0,-0.967648,0.967648,0,0,0,0.248728,0,0,-0.442509,0.442509,0,0,-0,0.262086,0
827,1.656,0,-0.964068,0.964068,0,0,-0,0.25066,0,0,-0.437818,0.437818,0,0,-0,0.262966,0
828,1.658,0,-0.964582,0.964582,0,0,0,0.252588,0,0,-0.432237,0.432237,0,0,-0,0.263836,0
829,1.66,0,-0.96078,0.96078,0,0,-0,0.254514,0,0,-0.427602,0.427602,0,0,-0,0.264696,0
830,1.662,0,-0.961189,0.961189,0,0,0,0.256436,0,0,-0.422003,0.422003,0,0,-0,0.265546,0
831,1.664,0,-0.987085,0.987085,0,0,0,0.258384,0,0,-0.368,0.368,0,0,-0,0.266336,0
832,1.666,0,-1.01945,1.01945,0,0,0,0.26039,0,0,-0.259432,0.259432,0,0,-0,0.266963,0
833,1.668,0,-1.05438,1.05438,0,0,0,0.262464,0,0,-0.177749,0.177749,0,0,-0,0.2674,0
834,1.67,0,-1.07553,1.07553,0,0,0,0.264594,0,0,-0.102924,0.102924,0,0,-0,0.267681,0
835,1.672,0,-1.10347,1.10347,0,0,0,0.266773,0,0,-0.0443079,0.0443079,0,0,-0,0.267828,0
836,1.674,0,-1.13224,1.13224,0,0,0,0.269009,0,0,0.00402071,-0.00402071,-0,0,-0,0.267868,0
837,1.676,0,-1.1316,1.1316,0,0,-0,0.271273,0,0,0.00693048,-0.00693048,-0,0,-0,0.267857,0
838,1.678,0,-1.144,1.144,0,0,0,0.273548,0,0,-0.0771879,0.0771879,0,0,0,0.267928,0
839,1.68,0,-1.09917,1.09917,0,0,-0,0.275792,0,0,-0.101575,0.101575,0,0,0,0.268106,0
840,1.682,0,-1.12555,1.12555,0,0,0,0.278016,0,0,-0.152193,0.152193,0,0,0,0.26836,0
841,1.684,0,-1.14837,1.14837,0,0,0,0.28029,0,0,-0.185162,0.185162,0,0,0,0.268698,0
842,1.686,0,-1.17457,1.17457,0,0,0,0.282613,0,0,-0.221528,0.221528,0,0,0,0.269104,0
843,1.688,0,-1.20227,1.20227,0,0,0,0.28499,0,0,-0.253017,0.253017,0,0,0,0.269579,0
844,1.69,0,-1.23313,1.23313,0,0,0,0.287425,0,0,-0.279037,0.279037,0,0,0,0.270111,0
845,1.692,0,-1.26568,1.26568,0,0,0,0.289924,0,0,-0.303299,0.303299,0,0,0,0.270693,0
846,1.694,0,-1.29968,1.29968,0,0,0,0.29249,0,0,-0.327527,0.327527,0,0,0,0.271324,0
847,1.696,0,-1.33257,1.33257,0,0,0,0.295122,0,0,-0.349781,0.349781,0,0,0,0.272001,0
848,1.698,0,-1.35146,1.35146,0,0,0,0.297806,0,0,-0.393375,0.393375,0,0,0,0.272745,0
849,1.7,0,-1.37216,1.37216,0,0,0,0.300529,0,0,-0.432231,0.432231,0,0,0,0.27357,0
850,1.702,0,-1.40547,1.40547,0,0,0,0.303307,0,0,-0.454676,0.454676,0,0,0,0.274457,0
851,1.704,0,-1.40914,1.40914,0,0,0,0.306122,0,0,-0.46038,0.46038,0,0,0,0.275372,0
852,1.706,0,-1.41116,1.41116,0,0,0,0.308942,0,0,-0.471442,0.471442,0,0,0,0.276304,0
853,1.708,0,-1.41504,1.41504,0,0,0,0.311768,0,0,-0.476826,0.476826,0,0,0,0.277252,0
854,1.71,0,-1.41718,1.41718,0,0,0,0.3146,0,0,-0.487776,0.487776,0,0,0,0.278217,0
855,1.712,0,-1.42119,1.42119,0,0,0,0.317439,0,0,-0.492931,0.492931,0,0,0,0.279198,0
856,1.714,0,-1.41899,1.41899,0,0,-0,0.320279,0,0,-0.482346,0.482346,0,0,-0,0.280173,0
857,1.716,0,-1.4212,1.4212,0,0,0,0.323119,0,0,-0.493191,0.493191,0,0,0,0.281148,0
858,1.718,0,-1.41898,1.41898,0,0,-0,0.325959,0,0,-0.482606,0.482606,0,0,-0,0.282124,0
859,1.72,0,-1.41672,1.41672,0,0,-0,0.328795,0,0,-0.472034,0.472034,0,0,-0,0.283079,0
860,1.722,0,-1.43453,1.43453,0,0,0,0.331646,0,0,-0.381297,0.381297,0,0,-0,0.283932,0
861,1.724,0,-1.4069,1.4069,0,0,-0,0.334488,0,0,-0.274725,0.274725,0,0,-0,0.284588,0
862,1.726,0,-1.39791,1.39791,0,0,-0,0.337293,0,0,-0.189416,0.189416,0,0,-0,0.285052,0
863,1.728,0,-1.39925,1.39925,0,0,0,0.34009,0,0,-0.182827,0.182827,0,0,-0,0.285424,0
864,1.73,0,-1.39673,1.39673,0,0,-0,0.342886,0,0,-0.172121,0.172121,0,0,-0,0.285779,0
865,1.732,0,-1.3981,1.3981,0,0,0,0.345681,0,0,-0.165536,0.165536,0,0,-0,0.286117,0
866,1.734,0,-1.39554,1.39554,0,0,-0,0.348474,0,0,-0.154855,0.154855,0,0,-0,0.286437,0
867,1.736,0,-1.39704,1.39704,0,0,0,0.351267,0,0,-0.149073,0.149073,0,0,-0,0.286741,0
868,1.738,0,-1.39419,1.39419,0,0,-0,0.354058,0,0,-0.139083,0.139083,0,0,-0,0.28703,0
869,1.74,0,-1.39517,1.39517,0,0,0,0.356847,0,0,-0.134926,0.134926,0,0,-0,0.287304,0
870,1.742,0,-1.39243,1.39243,0,0,-0,0.359635,0,0,-0.124312,0.124312,0,0,-0,0.287563,0
871,1.744,0,-1.29756,1.29756,0,0,-0,0.362325,0,0,-0.100234,0.100234,0,0,-0,0.287787,0
872,1.746,0,-1.2161,1.2161,0,0,-0,0.364839,0,0,-0.0926521,0.0926521,0,0,-0,0.28798,0
873,1.748,0,-1.14266,1.14266,0,0,-0,0.367197,0,0,-0.0744114,0.0744114,0,0,-0,0.288147,0
874,1.75,0,-1.07979,1.07979,0,0,-0,0.36942,0,0,-0.0649723,0.0649723,0,0,-0,0.288287,0
875,1.752,0,-1.02425,1.02425,0,0,-0,0.371524,0,0,-0.0606569,0.0606569,0,0,-0,0.288412,0
876,1.754,0,-0.975768,0.975768,0,0,-0,0.373524,0,0,-0.0525901,0.0525901,0,0,-0,0.288526,0
877,1.756,0,-0.933158,0.933158,0,0,-0,0.375433,0,0,-0.0449127,0.0449127,0,0,-0,0.288623,0
878,1.758,0,-0.895657,0.895657,0,0,-0,0.377262,0,0,-0.0375391,0.0375391,0,0,-0,0.288706,0
879,1.76,0,-0.862609,0.862609,0,0,-0,0.37902,0,0,-0.0303962,0.0303962,0,0,-0,0.288773,0
880,1.762,0,-0.83824,0.83824,0,0,-0,0.380721,0,0,-0.0253754,0.0253754,0,0,-0,0.288829,0
881,1.764,0,-0.81125,0.81125,0,0,-0,0.38237,0,0,-0.020864,0.020864,0,0,-0,0.288875,0
882,1.766,0,-0.80261,0.80261,0,0,-0,0.383984,0,0,-0.0200108,0.0200108,0,0,-0,0.288916,0
883,1.768,0,-0.774925,0.774925,0,0,-0,0.385562,0,0,-0.0250308,0.0250308,0,0,0,0.288961,0
884,1.77,0,-0.771352,0.771352,0,0,-0,0.387108,0,0,-0.0246194,0.0246194,0,0,-0,0.289011,0
885,1.772,0,-0.747777,0.747777,0,0,-0,0.388627,0,0,-0.0307764,0.0307764,0,0,0,0.289066,0
886,1.774,0,-0.747973,0.747973,0,0,0,0.390123,0,0,-0.0306562,0.0306562,0,0,-0,0.289128,0
887,1.776,0,-0.727873,0.727873,0,0,-0,0.391599,0,0,-0.0371699,0.0371699,0,0,0,0.289196,0
888,1.778,0,-0.730867,0.730867,0,0,0,0.393057,0,0,-0.0372335,0.0372335,0,0,0,0.28927,0
889,1.78,0,-0.713439,0.713439,0,0,-0,0.394502,0,0,-0.0439665,0.0439665,0,0,0,0.289351,0
890,1.782,0,-0.718505,0.718505,0,0,0,0.395934,0,0,-0.0441414,0.0441414,0,0,0,0.289439,0
891,1.784,0,-0.703135,0.703135,0,0,-0,0.397355,0,0,-0.0510134,0.0510134,0,0,0,0.289535,0
892,1.786,0,-0.709724,0.709724,0,0,0,0.398768,0,0,-0.0512529,0.0512529,0,0,0,0.289637,0
893,1.788,0,-0.695951,0.695951,0,0,-0,0.400174,0,0,-0.0582055,0.0582055,0,0,0,0.289746,0
894,1.79,0,-0.702359,0.702359,0,0,0,0.401572,0,0,-0.0554242,0.0554242,0,0,-0,0.28986,0
895,1.792,0,-0.689824,0.689824,0,0,-0,0.402964,0,0,-0.0624491,0.0624491,0,0,0,0.289978,0
896,1.794,0,-0.693544,0.693544,0,0,0,0.404348,0,0,-0.0518533,0.0518533,0,0,-0,0.290092,0
897,1.796,0,-0.681948,0.681948,0,0,-0,0.405723,0,0,-0.0590126,0.0590126,0,0,0,0.290203,0
898,1.798,0,-0.685878,0.685878,0,0,0,0.407091,0,0,-0.0481965,0.0481965,0,0,-0,0.29031,0
899,1.8,0,-0.675005,0.675005,0,0,-0,0.408452,0,0,-0.0554644,0.0554644,0,0,0,0.290414,0
900,1.802,0,-0.67913,0.67913,0,0,0,0.409806,0,0,-0.0447565,0.0447565,0,0,-0,0.290514,0
901,1.804,0,-0.683413,0.683413,0,0,0,0.411168,0,0,-0.0490211,0.0490211,0,0,0,0.290608,0
902,1.806,0,-0.673987,0.673987,0,0,-0,0.412526,0,0,-0.0440414,0.0440414,0,0,-0,0.290701,0
903,1.808,0,-0.67849,0.67849,0,0,0,0.413878,0,0,-0.0482692,0.0482692,0,0,0,0.290793,0
904,1.81,0,-0.66894,0.66894,0,0,-0,0.415226,0,0,-0.0432851,0.0432851,0,0,-0,0.290885,0
905,1.812,0,-0.673573,0.673573,0,0,0,0.416568,0,0,-0.0476005,0.0476005,0,0,0,0.290976,0
906,1.814,0,-0.663903,0.663903,0,0,-0,0.417906,0,0,-0.0426132,0.0426132,0,0,-0,0.291066,0
907,1.816,0,-0.654649,0.654649,0,0,-0,0.419224,0,0,-0.0488665,0.0488665,0,0,0,0.291157,0
908,1.818,0,-0.658308,0.658308,0,0,0,0.420537,0,0,-0.0373537,0.0373537,0,0,-0,0.291244,0
909,1.82,0,-0.649546,0.649546,0,0,-0,0.421845,0,0,-0.0436816,0.0436816,0,0,0,0.291325,0
910,1.822,0,-0.653033,0.653033,0,0,0,0.423148,0,0,-0.0323726,0.0323726,0,0,-0,0.291401,0
911,1.824,0,-0.644552,0.644552,0,0,-0,0.424445,0,0,-0.03894,0.03894,0,0,0,0.291472,0
912,1.826,0,-0.647774,0.647774,0,0,0,0.425738,0,0,-0.0277877,0.0277877,0,0,-0,0.291539,0
913,1.828,0,-0.63957,0.63957,0,0,-0,0.427025,0,0,-0.0344516,0.0344516,0,0,0,0.291601,0
914,1.83,0,-0.642454,0.642454,0,0,0,0.428307,0,0,-0.0234208,0.0234208,0,0,-0,0.291659,0
915,1.832,0,-0.63449,0.63449,0,0,-0,0.429584,0,0,-0.0301381,0.0301381,0,0,0,0.291712,0
916,1.834,0,-0.636976,0.636976,0,0,0,0.430855,0,0,-0.0192031,0.0192031,0,0,-0,0.291762,0
917,1.836,0,-0.629225,0.629225,0,0,-0,0.432122,0,0,-0.0259453,0.0259453,0,0,0,0.291807,0
918,1.838,0,-0.631226,0.631226,0,0,0,0.433382,0,0,-0.0151068,0.0151068,0,0,-0,0.291848,0
919,1.84,0,-0.623673,0.623673,0,0,-0,0.434637,0,0,-0.0218488,0.0218488,0,0,0,0.291885,0
920,1.842,0,-0.624977,0.624977,0,0,0,0.435886,0,0,-0.0111784,0.0111784,0,0,-0,0.291918,0
921,1.844,0,-0.630662,0.630662,0,0,0,0.437141,0,0,-0.0156544,0.0156544,0,0,0,0.291945,0
922,1.846,0,-0.629944,0.629944,0,0,-0,0.438402,0,0,-0.00522903,0.00522903,0,0,-0,0.291966,0
923,1.848,0,-0.63585,0.63585,0,0,0,0.439668,0,0,-0.00970551,0.00970551,0,0,0,0.291981,0
924,1.85,0,-0.633054,0.633054,0,0,-0,0.440937,0,0,0.000392337,-0.000392337,-0,0,-0,0.29199,0
925,1.852,0,-0.623207,0.623207,0,0,-0,0.442193,0,0,-0.00679946,0.00679946,0,0,0,0.291996,0
926,1.854,0,-0.620731,0.620731,0,0,-0,0.443437,0,0,0.00343207,-0.00343207,-0,0,-0,0.292,0
927,1.856,0,-0.611844,0.611844,0,0,-0,0.444669,0,0,-0.00349812,0.00349812,0,0,0,0.292,0
928,1.858,0,-0.609407,0.609407,0,0,-0,0.445891,0,0,0.00680888,-0.00680888,-0,0,-0,0.291996,0
929,1.86,0,-0.601242,0.601242,0,0,-0,0.447101,0,0,3.63787e-05,-3.63787e-05,-0,0,0,0.29199,0
930,1.862,0,-0.598631,0.598631,0,0,-0,0.448301,0,0,0.0103716,-0.0103716,-0,0,-0,0.291979,0
931,1.864,0,-0.591042,0.591042,0,0,-0,0.449491,0,0,0.00374839,-0.00374839,-0,0,0,0.291965,0
932,1.866,0,-0.58809,0.58809,0,0,-0,0.45067,0,0,0.014073,-0.014073,-0,0,-0,0.291947,0
933,1.868,0,-0.580971,0.580971,0,0,-0,0.451839,0,0,0.00758757,-0.00758757,-0,0,0,0.291926,0
934,1.87,0,-0.57752,0.57752,0,0,-0,0.452997,0,0,0.0178461,-0.0178461,-0,0,-0,0.2919,0
935,1.872,0,-0.570802,0.570802,0,0,-0,0.454146,0,0,0.0114967,-0.0114967,-0,0,0,0.291871,0
936,1.874,0,-0.56675,0.56675,0,0,-0,0.455283,0,0,0.021657,-0.021657,-0,0,-0,0.291838,0
937,1.876,0,-0.560391,0.560391,0,0,-0,0.45641,0,0,0.0154499,-0.0154499,-0,0,0,0.2918,0
938,1.878,0,-0.555732,0.555732,0,0,-0,0.457527,0,0,0.0255375,-0.0255375,-0,0,-0,0.291759,0
939,1.88,0,-0.549695,0.549695,0,0,-0,0.458632,0,0,0.019478,-0.019478,-0,0,0,0.291714,0
940,1.882,0,-0.544341,0.544341,0,0,-0,0.459726,0,0,0.0294499,-0.0294499,-0,0,-0,0.291666,0
941,1.884,0,-0.538611,0.538611,0,0,-0,0.460809,0,0,0.0235491,-0.0235491,-0,0,0,0.291613,0
942,1.886,0,-0.532478,0.532478,0,0,-0,0.46188,0,0,0.0333494,-0.0333494,-0,0,-0,0.291556,0
943,1.888,0,-0.527057,0.527057,0,0,-0,0.46294,0,0,0.0276312,-0.0276312,-0,0,0,0.291495,0
944,1.89,0,-0.520098,0.520098,0,0,-0,0.463987,0,0,0.0372239,-0.0372239,-0,0,-0,0.29143,0
945,1.892,0,-0.515,0.515,0,0,-0,0.465022,0,0,0.0317224,-0.0317224,-0,0,0,0.291361,0
946,1.894,0,-0.507177,0.507177,0,0,-0,0.466044,0,0,0.0410672,-0.0410672,-0,0,-0,0.291288,0
947,1.896,0,-0.502426,0.502426,0,0,-0,0.467054,0,0,0.0358285,-0.0358285,-0,0,0,0.291211,0
948,1.898,0,-0.49371,0.49371,0,0,-0,0.46805,0,0,0.0448803,-0.0448803,-0,0,-0,0.29113,0
949,1.9,0,-0.48934,0.48934,0,0,-0,0.469033,0,0,0.0399677,-0.0399677,-0,0,0,0.291046,0
950,1.902,0,-0.479714,0.479714,0,0,-0,0.470002,0,0,0.0486777,-0.0486777,-0,0,-0,0.290957,0
951,1.904,0,-0.475767,0.475767,0,0,-0,0.470957,0,0,0.0441795,-0.0441795,-0,0,0,0.290864,0
952,1.906,0,-0.465231,0.465231,0,0,-0,0.471898,0,0,0.052498,-0.052498,-0,0,-0,0.290767,0
953,1.908,0,-0.461758,0.461758,0,0,-0,0.472825,0,0,0.0485399,-0.0485399,-0,0,0,0.290666,0
954,1.91,0,-0.450327,0.450327,0,0,-0,0.473737,0,0,0.0564166,-0.0564166,-0,0,-0,0.290561,0
955,1.912,0,-0.447363,0.447363,0,0,-0,0.474635,0,0,0.0531418,-0.0531418,-0,0,0,0.290452,0
956,1.914,0,-0.435048,0.435048,0,0,-0,0.475518,0,0,0.060492,-0.060492,-0,0,-0,0.290338,0
957,1.916,0,-0.432597,0.432597,0,0,-0,0.476385,0,0,0.0580427,-0.0580427,-0,0,0,0.29022,0
958,1.918,0,-0.419421,0.419421,0,0,-0,0.477237,0,0,0.0647573,-0.0647573,-0,0,-0,0.290097,0
959,1.92,0,-0.417469,0.417469,0,0,-0,0.478074,0,0,0.0633378,-0.0633378,-0,0,0,0.289969,0
960,1.922,0,-0.403506,0.403506,0,0,-0,0.478895,0,0,0.069332,-0.069332,-0,0,-0,0.289836,0
961,1.924,0,-0.401997,0.401997,0,0,-0,0.479701,0,0,0.0692047,-0.0692047,-0,0,0,0.289698,0
962,1.926,0,-0.387354,0.387354,0,0,-0,0.48049,0,0,0.0743923,-0.0743923,-0,0,-0,0.289554,0
963,1.928,0,-0.386139,0.386139,0,0,-0,0.481263,0,0,0.0758406,-0.0758406,-0,0,-0,0.289404,0
964,1.93,0,-0.370958,0.370958,0,0,-0,0.482021,0,0,0.0801326,-0.0801326,-0,0,-0,0.289248,0
965,1.932,0,-0.36977,0.36977,0,0,-0,0.482761,0,0,0.0834124,-0.0834124,-0,0,-0,0.289084,0
966,1.934,0,-0.354237,0.354237,0,0,-0,0.483485,0,0,0.0867165,-0.0867165,-0,0,-0,0.288914,0
967,1.936,0,-0.352681,0.352681,0,0,-0,0.484192,0,0,0.0919751,-0.0919751,-0,0,-0,0.288735,0
